"X1SEX","X1RACE","X1MOMRESP","X1MOMEDU","X1MOMRACE","X1DADRESP","X1DADEDU","X1DADRACE","X1HHNUMBER","X1SES","X1MTHUTI","X1MTHEFF","X1MTHINT","X1SCIUTI","X1SCIEFF","X1SCIINT","X1SCHOOLBEL","X1SCHOOLENG","X1STUEDEXPCT","X1PAREDEXPCT","X1TMRACE","X1TMCERT","X1LOCALE","X1REGION","X1SCHOOLCLI","X1COUPERTEA","X1COUPERCOU","X1COUPERPRI","X3TGPA9TH","S1NOHWDN","S1NOPAPER","S1NOBOOKS","S1LATE","S1PAYOFF","S1GETINTOCLG","S1AFFORD","S1WORKING","S1FRNDGRADES","S1FRNDSCHOOL","S1FRNDCLASS","S1FRNDCLG","S1HRMHOMEWK","S1HRSHOMEWK","S1HROTHHOMWK","S1SUREHSGRAD","P1BEHAVE","P1ATTEND","P1PERFORM","P1HWOFTEN","X4EVERDROP","X4PSENRSTLV"
"1","8","0","4","8","1","4","8","4",0.9988,0.9,1.34,0.49,-0.04,0.68,0.93,-0.04,0.67,"10","10","8","1","1","1",0.92,-0.32,-1.36,-0.16,4,"1","2","1","2","4","4","4","4","1","2","1","1","1","2",2,"1","1","1","1","2","0","1"
"0","8","1","5","5","0","4","5","3",0.2367,-0.13,-0.17,0.85,-0.89,1.83,0.54,1.34,-1.73,"8","8","8","1","4","1",-1.49,-1.09,0.14,1.1,2.5,"3","4","2","3","3","3","1","3","1","1","1","1","1","1",1,"1","1","1","2","1","0","0"
"1","8","1","2","8","0","0","0","3",-0.9072,0.9,-0.58,-0.71,0.71,1.42,0.93,1.59,1.09,"6","6","8","1","1","3",0.24,0.53,0.55,0.95,3.5,"1","1","1","2","4","3","2","3","1","1","1","1","1","2",2,"1","1","1","1","2","0","1"
"1","8","0","4","8","1","4","8","4",1.2548,-0.53,1.62,1.72,-1.88,-1.33,0.22,0.35,0.71,"6","11","8","1","4","4",-0.69,-0.8,-0.62,0,4,"2","1","1","2","3","3","4","1","1","1","1","1","1","1",1,"1","1","1","1","2","0","1"
"0","8","1","2","8","0","2","8","4",-0.0102,0.04,-0.56,0.87,-0.28,0.25,0.16,-0.12,-0.28,"8","11","8","0","3","4",-0.09,-0.8,1.15,-1.46,2,"3","2","2","1","4","4","4","3","1","1","1","1","1","1",1,"1","2","2","2","2","0","0"
"1","6","1","4","6","0","0","0","3",-0.4439,-1.33,0.1,-1.33,-1.5,1.83,-0.66,-0.04,1.39,"11","6","8","3","4","3",-0.36,-0.72,0.39,-0.74,3,"1","1","1","1","3","3","3","3","1","1","1","1","1","1",1,"1","1","1","1","2","0","1"
"0","3","1","3","3","0","2","3","5",-0.4704,-1.17,0.95,-0.11,0.84,0.56,1.38,0.3,-0.32,"11","8","8","1","1","2",-0.52,0.03,0.74,0.74,2.5,"2","3","2","1","3","3","3","3","1","2","1","1","2","2",3,"1","2","1","1","1","1","1"
"0","8","1","3","8","0","2","8","4",0.3421,0.27,1.62,-0.24,0.71,0.25,0.49,-0.04,1.39,"10","6","8","5","3","3",-0.38,-0.8,-1.38,-1.11,4,"1","1","1","1","4","4","4","4","1","1","1","1","1","1",1,"1","1","1","1","3","0","1"
"1","2","0","2","2","1","2","2","4",-0.482,-0.3,0.1,-0.16,0.1,0.25,1,0.21,1.01,"10","10","5","1","2","3",-2.11,-0.6,-0.08,-0.01,3.5,"2","1","1","1","4","4","4","4","1","1","1","1","2","2",4,"1","1","1","1","3","0","1"
"1","6","1","2","3","0","2","3","9",-0.755,-0.3,0.1,0.19,0.1,0.25,0.16,-0.39,1.39,"2","11","8","1","4","2",-0.78,0.52,1.15,1.1,1,"1","1","1","1","2","2","2","3","1","1","1","1","1","2",2,"1","2","1","2","5","0","0"
"1","8","0","3","8","1","2","8","5",0.0424,0.34,0.1,0.57,-0.47,-0.05,0.16,1.1,-0.58,"11","8","5","5","2","4",-2.73,-2.49,-1.92,-2.66,2,"3","2","2","2","3","3","3","3","1","1","1","1","2","2",2,"2","1","1","1","3","0","0"
"0","8","1","2","8","0","5","8","7",0.6779,0.9,0.95,1.32,0.28,0.25,0.61,1.59,0.71,"10","10","8","1","2","4",-1.58,0.78,0.74,1.1,3.5,"2","1","1","2","3","3","3","4","1","1","1","1","1","1",2,"1","1","1","1","2","0","0"
"1","2","1","7","2","0","5","2","4",1.7233,0.27,0.1,0.19,0.1,-0.59,-0.23,1,0.71,"6","10","8","1","2","3",-0.5,0.89,-0.69,-0.97,4,"2","1","1","2","3","4","3","3","1","1","1","1","2","2",2,"1","1","1","1","3","0","1"
"1","5","1","5","5","0","4","5","5",1.2197,-0.76,-0.17,-0.16,0.1,-0.59,0.16,0.1,0.33,"11","6","8","1","1","4",0.48,-0.54,-0.15,-1.23,3,"3","1","1","2","3","3","3","4","1","1","1","1","2","3",2,"1","2","1","3","4","0","1"
"0","5","0","5","5","1","5","8","4",1.6251,-2.37,-0.3,-1.73,-1.88,-0.18,-1.87,-0.31,1.09,"8","10","8","0","3","1",0.2,1.27,0.74,1.1,3,"1","1","1","2","2","3","3","2","1","2","1","1","1","1",2,"1","1","1","1","3","0","1"
"0","8","1","2","8","0","2","8","4",-0.3144,-1.33,-0.97,-0.16,-0.89,-0.05,0.16,1.34,1.39,"6","10","8","1","4","2",-0.79,0.03,1.15,1.1,4,"1","1","1","1","3","3","3","3","1","1","1","1","2","2",2,"1","1","1","1","3","0","1"
"0","3","1","2","3","0","2","3","6",-0.3229,-0.36,0.1,-0.16,-0.47,0.25,-0.23,0.77,0.63,"11","11","8","1","2","3",-1.04,-0.17,-1.03,1.1,2,"3","1","1","1","1","3","3","4","1","1","1","1","3","1",2,"2","2","1","2","2","1","1"
"0","8","1","2","8","0","1","8","5",-1.1291,-0.87,0.1,0.19,-1.5,0.25,-1.38,-0.64,1.09,"2","8","8","1","4","3",0.06,1.56,1.15,1.1,3,"1","1","1","2","3","3","2","2","1","1","1","2","1","1",1,"1","1","1","1","1","0","2"
"1","8","1","4","8","0","0","0","3",0.4073,0.9,-1.24,-0.61,0.84,0.25,0.86,-0.34,1.01,"10","7","8","1","1","4",-1.33,0.81,0.74,1.1,3,"2","1","1","1","4","4","3","4","1","2","1","1","1","2",2,"1","1","1","1","3","0","0"
"0","8","1","4","8","0","0","0","3",-0.0274,1.31,0.49,1.34,-0.89,-1.33,-0.63,1.59,-0.39,"6","6","8","0","3","4",0.36,-0.31,-1.38,-1.11,3,"2","2","3","1","3","3","3","3","1","1","1","1","2","1",2,"1","1","1","1","3","0","0"
"0","8","1","4","8","0","5","8","3",1.0412,-0.93,-1.41,-0.96,-0.47,-1.33,0.49,-1.33,-0.58,"11","2","8","5","1","4",-0.76,0.95,1.02,0.95,0.5,"3","2","2","2","3","3","2","2","2","2","1","2","2","2",2,"3","2","1","1","3","1","0"
"0","8","1","5","8","0","3","8","4",0.5537,0.9,1.62,1.78,0.28,0.25,-0.28,0.3,1.01,"6","10","8","1","2","3",-0.95,0.39,0.14,-1.61,4,"2","1","1","1","4","4","3","3","1","1","1","1","2","2",2,"1","1","1","1","2","0","1"
"1","8","1","4","8","0","7","8","4",1.359,1.31,-0.17,0.87,-0.47,0.67,1.38,1.34,0.29,"11","8","8","1","1","3",1.15,0.61,0.21,0.52,4,"2","2","1","2","4","4","3","4","1","1","1","1","2","2",2,"1","1","1","1","1","0","1"
"1","8","1","2","8","0","4","8","5",0.2131,1.31,1.62,0.49,1.27,1.83,0.16,1.59,1.39,"10","10","8","3","3","3",0.31,1.07,0.68,0.67,4,"1","1","1","1","4","4","4","4","1","1","1","1","1","1",3,"1","1","1","1","2","0","1"
"0","8","1","2","8","0","2","8","4",-0.1193,-0.76,-1.43,0.49,-0.33,-1.02,0.16,1.1,-1.51,"6","4","8","5","4","3",-0.34,1.36,1.15,1.1,1.5,"4","4","2","1","4","3","4","3","1","2","1","1","1","1",2,"1","1","1","2","1","0","0"
"0","7","1","2","9","0","2","9","5",-0.2514,0.9,1.62,1.32,1.27,1.83,0.16,-0.04,-0.62,"11","10","8","1","4","3",-2.53,-1.51,-1.72,-0.87,2.5,"2","3","2","2","2","3","3","3","1","2","1","1","1","1",2,"1","4","4","4","3","0","1"
"0","2","0","5","2","1","7","2","3",1.8006,-0.3,1.62,1.34,0.1,0.25,0.94,1,1.01,"10","10","8","1","1","2",1.25,-4.11,-5.01,-3.96,3.5,"2","1","1","1","3","3","3","3","1","1","1","1","2","3",3,"1","1","1","1","3","0","1"
"1","8","1","2","8","0","2","8","7",-0.5007,-1.1,0.95,0.19,-3.1,-0.78,-1.44,-0.29,0.33,"11","11","8","1","2","4",-1.58,0.78,0.74,1.1,3,"3","1","1","2","4","4","4","4","1","2","1","1","1","1",2,"1","1","1","1","1","0","1"
"0","5","1","3","5","0","0","0","6",-0.6139,-0.99,0.1,0.19,-0.47,0.25,0.88,-0.26,-0.2,"11","6","8","1","2","1",-1.12,-1,-2.39,-1.25,3,"2","2","2","2","1","3","3","3","1","1","1","1","2","2",3,"1","1","1","1","3","0","0"
"0","8","0","2","8","1","2","8","5",-0.1897,0.9,1.62,-0.36,1.69,1.83,0.87,1.59,1.39,"6","6","8","1","2","1",-0.69,1.56,1.15,1.1,3.5,"1","1","1","1","4","4","3","4","2","2","1","1","2","2",2,"1","1","1","1","3","0","1"
"0","8","1","2","8","0","2","8","4",-0.4795,-0.3,0.1,-0.16,-1.5,0.25,0.16,-1.55,0.21,"4","6","8","1","3","3",-1.9,-0.25,0.34,1.1,2.5,"3","2","1","1","2","3","3","3","1","2","1","1","1","1",1,"1","1","1","1","1","0","0"
"1","8","1","2","8","0","3","8","5",-0.005,-0.7,-0.17,1.35,-0.47,-0.05,0.16,0.21,1.01,"11","6","8","1","3","1",-1.42,1.36,1.15,1.1,3.5,"2","1","1","1","3","3","3","3","1","1","1","1","1","2",2,"1","1","1","1","2","0","1"
"1","8","1","2","8","0","2","8","4",-0.3167,1.31,0.22,1.71,-1.03,-0.91,-1.38,1.1,1.39,"6","6","8","1","2","1",-2.65,1.56,1.15,1.1,2,"1","1","1","1","2","2","2","3","1","1","1","1","1","1",1,"1","1","1","1","3","0","1"
"0","8","1","4","8","0","2","8","4",-0.0582,1.31,0.38,0.29,-0.47,1.1,-0.23,1.59,0.71,"6","6","8","1","1","2",-1.01,-0.52,-0.33,1.1,3.5,"2","1","1","2","4","3","3","3","1","1","1","1","1","1",1,"1","2","1","1","3","0","1"
"1","5","0","0","0","1","4","8","3",0.3202,0.27,-1.41,-0.96,0.71,0.25,-0.67,-0.92,0.29,"10","11","9","1","1","3",-0.34,0.31,0.21,-1.25,2.5,"2","2","1","2","3","4","2","3","1","1","1","1","1","1",2,"1","1","1","1","3","0","1"
"1","5","1","3","4","0","2","3","3",-0.4735,-0.93,-1.41,-1.38,-0.47,0.25,0.16,-0.39,1.39,"6","10","8","1","2","4",0.4,-0.45,-0.33,-0.31,2,"1","1","1","1","2","3","2","3","1","1","1","1","1","1",1,"1","1","1","1","3","0","1"
"0","8","1","3","8","0","2","8","4",0.2512,-0.3,-0.97,-1.38,0.1,-0.89,-0.23,-0.39,-0.15,"11","4","8","1","2","4",-2.33,-0.39,-0.21,-1.6,2.5,"3","1","2","2","4","3","3","3","2","2","1","2","1","1",2,"2","1","1","1","4","0","2"
"1","8","1","4","8","0","0","0","3",0.4529,-2.37,-1.46,-1.43,-0.33,1.83,1.25,0.77,1.01,"8","8","8","1","2","3",-0.5,0.89,-0.69,-0.97,3,"2","1","1","1","4","4","4","4","1","1","1","1","2","2",2,"1","1","1","1","3","0","1"
"1","8","0","2","8","1","4","8","8",-0.6694,1.31,0.49,0.59,1.69,1.41,1.71,-1,-0.26,"10","10","8","1","4","3",-0.53,-1.09,0.08,-0.03,3,"3","1","1","4","3","4","2","3","2","2","2","1","2","2",2,"1","2","1","1","2","0","0"
"0","8","0","3","8","1","3","8","5",0.4514,1.31,0.1,1.32,0.84,1.12,-0.35,1.59,1.01,"11","10","8","1","2","3",0.72,1.07,0.14,1.1,3,"2","1","1","1","1","3","3","3","1","1","1","1","1","1",2,"1","2","1","1","1","0","1"
"1","8","1","2","8","0","0","0","6",-0.6363,-0.7,-0.34,0.66,-1.32,-1.63,-1.82,0.4,-0.58,"6","6","8","1","4","2",0.32,-1.29,1.15,1.1,3.5,"3","2","2","2","4","3","2","2","1","1","1","1","2","3",2,"1","2","1","1","3","0","2"
"0","6","1","5","8","0","0","0","3",0.7345,-2.24,0.94,0.19,-1.37,0.68,-1.84,0.43,1.01,"10","8","8","1","2","2",-1.18,-1,1.02,-0.03,2.5,"2","1","1","1","1","4","4","4","1","1","1","1","1","1",2,"1","1","1","1","4","0","2"
"0","8","1","2","8","0","0","0","5",-1.3184,1.31,0.1,2.08,-2.68,-0.2,-1.38,1.59,0.63,"2","6","8","1","4","1",-0.15,0.78,0.74,0.75,3,"3","1","1","1","1","4","4","4","1","1","1","1","1","1",1,"1","1","1","1","5","0","0"
"0","8","1","4","8","0","2","8","4",0.7118,-1.33,1.62,0.49,0.1,1.12,0.87,0.92,1.39,"10","8","8","1","2","1",-0.61,-1.5,-0.33,-1.34,3.5,"1","1","1","1","1","4","3","4","1","1","1","1","1","1",1,"1","1","1","1","3","0","1"
"1","8","0","2","8","1","2","8","4",-0.5269,-2.37,-1.02,-2.16,-0.2,1.12,0.16,-0.73,0.29,"6","8","8","1","2","1",-0.23,-0.26,0.74,-1.25,3,"2","2","1","2","3","3","1","3","1","1","1","1","1","1",1,"1","1","1","1","1","0","1"
"1","8","1","2","8","0","2","8","4",-0.0269,-0.7,0.1,-0.18,-0.89,0.25,-0.28,-1.75,-1.79,"11","2","8","1","2","3",-0.83,-0.8,-1.5,-1.11,3,"3","3","3","3","3","3","3","3","1","2","1","2","1","1",1,"1","1","1","1","3","0","1"
"1","5","0","4","8","1","5","5","5",1.3834,-0.93,-0.91,-0.64,0.1,-0.15,-0.67,-0.62,1.39,"10","6","8","1","4","2",-0.15,0.58,0.14,0.45,3.5,"1","1","1","1","3","4","3","4","1","1","1","1","3","2",5,"1","1","1","1","3","0","1"
"1","8","1","2","8","0","3","8","6",0.1527,0.9,-0.17,0.12,-0.28,1.83,0.21,-0.84,1.39,"11","8","5","1","2","2",-0.59,0.11,0.68,0,3.5,"1","1","1","1","4","4","2","3","1","2","1","1","1","1",1,"1","1","1","1","2","0","0"
"0","8","0","2","8","1","2","8","7",-0.0655,-0.7,-1.41,-1.03,-0.89,-1.33,-1.05,-0.39,-0.75,"11","6","8","1","1","3",-0.59,0.33,-0.9,-1.11,3,"2","4","2","1","3","3","3","3","1","2","1","1","1","1",1,"1","1","1","1","2","0","1"
"0","3","1","2","3","0","0","0","3",-0.9072,1.31,0.77,0.86,0.41,0.99,0.86,1.59,1.01,"10","10","8","1","2","3",-1.32,1.07,0.74,0.95,3,"2","1","1","1","4","4","4","4","1","1","1","1","2","2",2,"1","1","1","1","3","0","2"
"1","6","1","7","8","0","0","0","5",-0.1837,0.27,-0.17,0.17,0.1,-0.89,-1.38,-1.68,0.11,"11","6","3","1","1","3",0.69,-0.8,-0.96,-1.25,0.25,"2","1","1","4","2","3","2","2","1","2","1","2","2","4",1,"2","1","1","3","1","1","1"
"1","8","1","5","6","0","5","8","4",1.5454,-0.53,-1.85,-1.79,0.84,0.68,0.59,0.24,1.01,"10","10","8","3","1","3",-0.34,0.31,0.21,-1.25,3,"2","1","1","1","2","2","3","3","1","1","1","1","1","1",3,"2","1","1","1","3","0","1"
"1","1","0","2","9","1","2","9","5",-0.8572,0.34,-0.17,-0.54,0.1,0.37,-0.3,0.65,-3.38,"11","6","8","1","3","2",0.37,0.23,-0.15,-0.55,1,"4","4","4","4","3","3","4","4","1","1","1","1","1","1",1,"1","2","2","2","2","1","1"
"1","8","1","2","8","0","2","8","9",-0.9468,1.31,1.62,-0.1,-1.64,-2.91,-1.48,-0.56,1.39,"2","6","8","1","4","1",-0.37,-1.29,-1.38,-1.66,3.5,"1","1","1","1","2","2","1","2","1","2","1","1","1","3",5,"2","1","1","1","4","1","0"
"0","8","0","4","8","1","4","8","6",0.9575,-0.7,1.17,1.78,-0.33,0.99,-0.23,-1.55,-0.39,"11","6","8","1","2","3",-0.8,-1.35,-1.03,0.11,2.5,"3","2","1","3","3","3","3","1","1","2","1","1","1","1",1,"1","1","2","1","1","1","1"
"1","5","1","5","5","0","4","5","5",1.243,-0.36,1.62,1.71,0.23,1.83,0.93,1.26,-1.38,"6","8","8","1","2","1",0.32,-0.32,-1.38,-1.11,4,"4","3","2","2","4","4","4","4","1","1","1","1","2","2",2,"1","1","1","1","3","0","1"
"0","8","1","3","8","0","3","8","4",-0.3449,-0.3,-1.22,-1.56,-3.1,-0.91,-1.07,0.1,-0.64,"11","4","8","1","2","1",-0.31,1.07,0.55,0.8,2,"3","4","1","1","3","3","3","1","2","2","1","1","1","1",1,"2","1","1","2","4","0","2"
"1","8","1","4","8","0","7","8","6",1.885,-0.47,0.94,0.86,0.28,1.12,1.26,-0.37,1.09,"8","11","8","1","2","1",-0.69,1.56,1.15,1.1,4,"1","1","1","2","4","4","4","4","1","1","1","1","2","4",1,"1","1","1","1","2","0","1"
"1","2","1","5","2","0","7","2","3",1.8476,1.31,1.62,0.19,1.27,0.25,0.54,1,0.6,"10","10","8","0","1","2",1.25,-4.11,-5.01,-3.96,4,"1","1","2","2","4","4","4","4","1","1","1","1","1","2",3,"1","1","1","1","3","0","1"
"0","5","1","1","4","0","0","0","5",-1.216,1.31,0.1,-0.43,1.69,0.56,-0.37,-1.17,-1.43,"8","10","8","1","2","3",-2.04,-0.8,-1.5,-1.11,1.5,"3","4","2","2","3","3","1","3","2","1","1","1","2","2",2,"1","1","2","1","1","0","2"
"0","8","0","0","0","1","5","8","3",1.3987,0.9,-0.56,0.55,-0.33,-1.33,-1,-0.39,-1.06,"8","6","8","1","4","4",-1.51,-0.8,-0.36,-1.11,2,"3","2","3","2","3","3","3","3","1","1","1","1","1","1",1,"1","2","1","2","4","0","0"
"0","8","1","2","8","0","4","8","4",-0.1223,-0.13,-2.48,0.19,-0.89,-0.17,0.54,-0.39,-0.34,"4","6","8","1","3","3",0.09,0.31,0.33,1.1,4,"4","1","1","3","3","3","3","3","1","1","1","1","1","1",1,"1","1","1","1","3","0","1"
"0","5","1","4","5","0","3","8","7",0.4618,-0.13,-1.41,-1.01,0.66,0.25,2.03,-0.06,0.96,"6","8","8","1","2","1",-0.5,0.8,1.15,1.1,2.5,"1","2","1","1","3","3","1","2","2","2","2","1","1","2",2,"1","1","1","2","1","0","1"
"1","8","1","2","8","0","2","8","5",-0.4129,1.31,-0.58,-0.16,-0.89,-0.05,-0.23,0.52,-0.62,"6","6","8","1","4","3",0.14,0.03,0.61,0.69,3.5,"2","3","2","2","3","3","3","3","1","1","1","1","1","1",1,"1","1","1","1","1","0","1"
"0","8","0","4","8","1","4","8","4",1.0108,1.31,0.9,1.02,1.69,0.25,0.99,1.34,-0.17,"10","8","8","1","2","1",1.49,1.56,1.15,1.1,3,"4","2","1","1","4","4","4","3","1","1","1","1","1","1",3,"1","2","1","1","4","0","1"
"0","8","1","2","8","0","1","6","5",-0.7426,-0.3,-0.69,0.09,-0.89,-0.05,-2.22,1.34,0.03,"11","4","8","1","1","1",-2.09,1.09,1.15,1.1,2,"3","1","1","3","3","3","3","3","1","1","1","1","1","1",1,"1","2","1","1","2","0","2"
"1","8","1","4","8","0","4","8","4",0.7474,-2.94,-1.37,-1.61,0.66,-0.57,0.49,-1.08,0.21,"10","8","8","1","1","4",-0.18,0.52,0.21,1.1,3.5,"3","2","1","1","4","4","4","4","1","1","1","1","2","2",1,"1","1","1","1","4","0","1"
"1","8","1","2","8","0","2","8","5",-0.4046,-1.33,-0.17,-0.66,-1.88,-1.33,-1.83,-1.03,0.21,"6","10","8","1","2","2",-0.63,-1.09,-1.25,-1.52,0.5,"3","2","1","1","3","3","3","3","1","1","1","1","2","2",1,"1","1","1","1","1","0","0"
"0","5","1","3","5","0","3","8","4",0.3009,0.67,0.1,-0.71,0.15,1.42,0.86,-0.39,0.1,"2","6","8","0","2","2",-0.22,0.78,1.15,1.1,3,"2","2","2","1","4","4","2","3","1","1","1","1","2","2",2,"1","1","1","1","2","0","2"
"0","8","1","3","8","0","4","8","4",0.3941,1.31,1.62,2.08,-0.47,1.83,-0.16,0.7,0.12,"8","10","8","1","4","2",0.4,0.23,1.15,0.95,4,"1","4","1","1","4","4","4","4","1","1","1","1","1","1",1,"1","1","1","1","2","0","1"
"0","8","1","4","8","0","4","8","3",0.7132,-1.74,-1.41,-0.66,-0.76,-1.33,-0.23,-0.39,0.79,"11","6","8","1","3","2",0.68,0.37,-0.21,-0.16,3,"1","1","1","3","3","3","3","3","1","1","1","1","1","1",1,"1","1","1","1","3","0","2"
"0","8","1","4","8","0","4","8","6",1.0127,-0.3,-0.58,-0.36,-0.89,0.25,-0.35,1.59,1.39,"6","6","8","1","3","3",0.76,-0.8,-0.36,-1.11,3,"1","1","1","1","4","4","4","3","1","1","1","1","1","2",3,"1","1","1","1","2","0","1"
"0","8","1","2","8","0","1","8","4",-0.4607,-0.3,-2.14,-2.46,-0.33,-0.77,0.93,-0.81,-0.58,"4","2","8","1","2","1",0.84,-0.33,-0.43,0.17,1.5,"3","2","2","2","4","4","4","4","2","2","1","1","1","1",1,"1","2","1","2","1","0","1"
"1","5","0","3","8","1","2","5","5",-0.4414,0.9,-0.58,0.49,0.28,-2.91,-1.12,-0.37,-0.45,"4","4","8","1","2","2",-0.72,0.46,1.02,1.1,2.5,"3","1","2","3","3","3","3","3","2","2","1","1","1","1",1,"1","1","1","2","2","0","1"
"0","3","1","2","3","0","0","0","2",-0.8455,-0.7,-0.56,-1.03,-0.89,-0.05,0.16,-1.28,-0.58,"4","11","8","1","3","2",-0.33,0.52,1.15,1.1,2.5,"3","2","2","2","3","3","3","3","1","1","1","1","1","1",1,"1","2","1","1","2","0","1"
"1","8","1","2","8","0","2","8","5",-0.6094,1.31,1.62,1.34,1.27,1.22,1.71,1.59,1.39,"10","4","8","1","3","3",-0.74,-0.93,1.15,1.1,4,"1","1","1","1","4","4","3","3","1","1","1","1","1","1",2,"1","1","1","1","2","0","2"
"0","8","1","4","8","0","7","8","5",1.7029,-1.33,0.55,-0.6,-1.93,0.67,0.61,-0.04,0.71,"8","10","8","1","2","2",-0.05,-0.11,-0.26,1.1,4,"2","1","1","2","4","4","4","4","1","1","1","1","3","2",5,"1","1","1","1","2","0","1"
"1","8","1","2","8","0","0","0","4",-0.8371,-0.53,-0.85,-1.24,-0.89,-0.05,-1.44,-0.37,0.67,"6","10","8","1","4","3",0.83,-0.6,-1.38,-1.11,4,"1","2","1","2","3","4","3","4","2","2","1","1","1","1",1,"1","1","1","1","1","0","1"
"1","6","1","2","8","0","3","8","9",-0.3987,1.31,0.95,0.85,1.69,0.25,0.09,-0.34,1.01,"11","6","8","1","2","2",-0.89,0.32,-0.69,-0.55,3.5,"2","1","1","1","4","4","3","3","2","2","2","2","1","1",2,"1","1","1","1","1","0","2"
"1","8","1","4","8","0","4","8","6",0.5157,0.9,0.1,0.85,1.27,0.25,0.54,1.59,1.39,"10","8","8","1","2","4",-0.17,0.29,0.14,0.54,4,"1","1","1","1","4","4","4","4","1","1","1","1","2","2",3,"1","1","1","1","1","0","1"
"0","3","0","4","3","1","3","3","7",0.5098,-0.7,0.1,-1.01,0.1,0.25,0.56,-0.39,0.71,"10","10","3","1","2","3",1.25,0.52,-0.15,0,3.5,"2","1","1","2","3","3","3","3","1","1","1","1","2","2",1,"1","1","1","1","3","0","1"
"1","8","0","1","2","1","1","2","8",-0.6004,-3.51,-0.29,-1.49,-2.25,0.25,-1.05,-2.2,-2.02,"8","8","8","1","2","2",-0.75,-1.24,-0.62,-0.29,2,"2","4","4","2","3","4","3","3","1","1","1","1","3","2",2,"1","1","1","1","3","0","2"
"0","3","1","2","3","0","2","3","6",-0.9671,0.27,0.95,0.55,0.66,0.25,0.16,-0.34,0.21,"4","11","3","1","1","3",-0.58,-0.8,-1.25,-1.46,3.5,"3","2","1","1","1","3","3","3","1","1","1","2","1","1",2,"1","1","1","1","3","0","0"
"0","2","1","1","2","0","2","2","5",0.0561,0.9,1.34,1.6,1.27,0.25,0.54,1.1,1.09,"8","8","8","1","4","4",-2,0.23,-0.9,-0.76,4,"1","1","1","2","4","4","3","4","1","1","1","1","1","1",2,"1","1","1","1","1","0","1"
"1","8","1","3","6","0","3","8","5",-0.3448,-0.3,-0.17,0.49,-0.94,-0.05,-0.23,-0.92,1.01,"6","6","8","1","4","4",-0.44,-1.58,-1.38,-1.11,2.5,"2","1","1","1","3","3","3","3","1","2","1","1","1","1",1,"1","1","2","1","3","0","0"
"1","8","1","7","8","0","4","8","5",1.2192,1.31,1.62,1.69,0.71,1.83,1.38,0.21,1.39,"10","10","8","1","1","2",-2.33,0.81,-0.15,0,4,"1","1","1","1","4","4","4","4","1","1","1","1","2","2",1,"1","1","1","1","2","0","1"
"1","2","0","4","2","1","2","2","4",0.6165,0.27,0.1,-0.64,0.1,1.83,0.54,0.21,-0.39,"11","6","8","1","4","3",0.25,-0.53,-1.38,-1.11,3,"2","2","3","1","3","4","4","3","1","1","1","1","2","1",2,"1","1","1","1","2","0","1"
"0","3","1","2","3","0","0","0","4",-0.6665,-0.3,-0.61,-0.54,0.66,0.67,0.16,-0.88,-2.29,"2","11","2","1","1","2",-0.9,-1.65,-0.33,-1.5,0.5,"3","4","1","3","3","2","3","2","1","1","2","1","2","1",1,"1","3","1","2","1","1","2"
"0","8","1","2","8","0","2","8","4",-0.4843,-0.3,0.1,-0.29,-0.47,0.25,0.49,-0.39,-0.2,"11","10","8","3","2","1",-0.23,-0.26,0.74,-1.25,3,"2","2","2","2","3","3","3","3","1","1","1","1","1","1",1,"1","1","1","1","3","0","3"
"1","8","1","4","8","0","4","8","5",1.1111,1.31,-0.58,-0.66,0.71,-0.77,-0.63,-0.12,0.1,"10","10","8","1","2","4",-1.33,-1.71,-0.9,0.18,3.5,"2","2","2","1","4","4","4","4","1","2","1","1","2","3",1,"1","2","1","1","1","0","1"
"0","8","1","5","8","0","7","8","5",1.8942,0.1,-1.41,-0.36,0.28,-0.17,0.09,1.59,0.59,"8","8","8","1","1","3",-1.51,-0.82,-1.38,-2.45,3.5,"2","2","1","1","4","4","4","4","1","1","1","1","4","3",3,"1","1","1","1","4","0","1"
"1","8","1","3","8","0","2","8","4",-0.2634,0.27,1.62,1.34,0.28,-0.48,-0.28,1.34,0.59,"4","6","8","1","4","3",-0.33,-0.18,0.68,1.1,3,"2","2","1","1","4","3","3","4","1","2","1","1","1","1",1,"1","1","1","1","2","0","0"
"1","2","0","4","2","1","4","2","5",0.8425,0.9,0.77,1.34,0.1,1.83,0.16,0.9,0.33,"6","8","8","1","2","2",0.4,0.87,0.89,1.1,3.5,"3","1","1","2","3","4","3","4","1","2","1","1","1","1",2,"1","1","1","1","2","0","1"
"0","8","0","4","8","1","5","8","4",0.7817,-0.3,0.1,0.93,-0.47,-0.46,-0.56,0.52,1.39,"6","8","5","1","1","3",0.08,-0.04,0.14,0.52,3,"1","1","1","1","3","3","3","3","1","1","1","1","2","1",2,"1","2","1","1","2","0","1"
"0","8","1","7","8","0","2","8","3",0.9658,0.9,-1.41,-1.03,-1.45,0.25,-0.21,-0.72,-0.17,"10","6","8","1","2","2",-0.68,1.07,0.68,-0.4,3.5,"4","2","1","1","3","4","4","3","1","2","1","1","1","1",1,"1","1","1","1","2","0","0"
"0","3","1","2","3","0","0","0","4",-0.4542,1.31,0.1,0.55,1.27,0.25,0.49,-0.4,0.59,"11","8","8","3","4","4",-3.01,-0.25,-0.08,-0.01,2,"2","2","1","1","2","1","3","3","1","1","1","1","1","1",1,"1","1","1","1","3","0","0"
